,_wandb,late_cost,early_cost,deviation_from_balanced,_step,_runtime,converged,_timestamp,mean_error,tp,kind,alpha,tau_a,epsilon,scale_cost,lineage_info,max_inner_iterations,name
642,{'runtime': 16},0.21425346987665184,0.21229980302815743,0.0,0,14.100022077560425,True,1699376946.0705452,0.21327663645240463,450-510,LineageOT,,1,0.01,mean,precise,,amber-sweep-18
643,{'runtime': 83},0.23964035831163177,0.2268911864351154,0.0,0,80.96828007698059,True,1699377012.952765,0.2332657723733736,330-390,LineageOT,,1,0.01,mean,precise,,rich-sweep-16
644,{'runtime': 21},0.2114731726444392,0.2456593683193403,3.3306690738754696e-16,0,18.623550176620483,True,1699376950.630098,0.22856627048188977,390-450,LineageOT,,1,0.01,mean,precise,,vocal-sweep-17
645,{'runtime': 244},0.3358752614846007,0.40724856796012865,0.0,0,242.8230459690094,True,1699377174.819325,0.37156191472236466,270-330,LineageOT,,1,0.01,mean,precise,,charmed-sweep-15
646,{'runtime': 67},0.34838785694082625,0.35371024576080484,2.220446049250313e-16,0,64.54703760147095,True,1699376996.520825,0.35104905135081554,210-270,LineageOT,,1,0.01,mean,precise,,fancy-sweep-14
647,{'runtime': 15},0.3400072775774944,0.32493811403411715,2.220446049250313e-16,0,13.296608448028564,True,1699376945.3004644,0.33247269580580574,170-210,LineageOT,,1,0.01,mean,precise,,hearty-sweep-13
648,{'runtime': 43},0.3072840900898378,0.2931442745482059,1.3322676295501878e-15,0,40.38497471809387,True,1699376969.4748957,0.30021418231902186,450-510,LineageOT,,1,0.001,mean,abpxp,,eternal-sweep-12
649,{'runtime': 85},0.34873570753204836,0.4737766819246091,1.3322676295501878e-15,0,82.57070183753967,True,1699377009.3158188,0.4112561947283287,390-450,LineageOT,,1,0.001,mean,abpxp,,exalted-sweep-11
650,{'runtime': 223},0.7168738787702683,0.8011622905716671,2.7755575615628914e-15,0,218.92980217933655,True,1699377055.5572553,0.7590180846709678,330-390,LineageOT,,1,0.001,mean,abpxp,,colorful-sweep-10
651,{'runtime': 903},0.5944567874775516,0.6999342853526572,4.440892098500626e-16,0,903.8627877235411,True,1699377678.9971488,0.6471955364151044,270-330,LineageOT,,1,0.001,mean,abpxp,,serene-sweep-9
652,{'runtime': 234},0.5424075688325196,0.6681823666466391,4.440892098500626e-16,0,235.64925122261047,True,1699376998.0765762,0.6052949677395794,210-270,LineageOT,,1,0.001,mean,abpxp,,worthy-sweep-8
653,{'runtime': 23},0.7928479973753353,0.9915075037837884,4.218847493575595e-15,0,24.29515314102173,True,1699376747.0627942,0.8921777505795618,170-210,LineageOT,,1,0.001,mean,abpxp,,lunar-sweep-7
654,{'runtime': 24},0.24976975451993164,0.25351529725607125,2.4424906541753444e-15,0,24.74841284751892,True,1699376702.53784,0.25164252588800146,450-510,LineageOT,,1,0.001,mean,precise,,different-sweep-6
655,{'runtime': 26},0.25900573853185377,0.30754812241029683,8.881784197001252e-16,0,27.28205370903015,True,1699376660.9462838,0.28327693047107527,390-450,LineageOT,,1,0.001,mean,precise,,revived-sweep-5
656,{'runtime': 180},0.32623954811686434,0.3156151219212352,9.547918011776346e-15,0,179.47439575195312,True,1699376757.7102458,0.3209273350190498,330-390,LineageOT,,1,0.001,mean,precise,,dazzling-sweep-4
657,{'runtime': 295},0.4049127087881305,0.5067796787490502,6.661338147750939e-16,0,296.3597319126129,True,1699376613.917019,0.4558461937685904,270-330,LineageOT,,1,0.001,mean,precise,,legendary-sweep-3
658,{'runtime': 95},0.3980183454721875,0.4254376915149996,2.4424906541753444e-15,0,96.46511816978456,True,1699376298.7217653,0.41172801849359353,210-270,LineageOT,,1,0.001,mean,precise,,zany-sweep-2
659,{'runtime': 22},0.378458565450037,0.3781858295904365,4.551914400963142e-15,0,21.526659965515137,True,1699376185.728229,0.3783221975202367,170-210,LineageOT,,1,0.001,mean,precise,,atomic-sweep-1
